ram,ssd,weight,screen,price
32,2048,3.0,16.0,3060
4,1024,2.3,14.0,1580
16,128,2.3,17.3,1285
16,128,2.4,14.0,860
16,1024,2.1,11.6,1635
64,256,2.4,15.6,1975
4,128,2.0,13.3,730
32,1024,2.4,11.6,2195
16,2048,2.7,13.4,2295
32,1024,2.2,13.3,2180
32,256,2.2,13.4,1605
16,512,1.9,13.3,1040
64,512,2.6,15.6,2195
32,256,2.4,15.6,1595
8,512,2.1,12.5,865
8,128,1.6,14.0,725
12,128,1.6,12.1,825
8,2048,2.4,10.1,2035
16,2048,1.9,11.6,2120
12,256,2.1,16.0,1105
12,2048,2.6,13.3,2020
4,128,1.7,16.0,895
64,1024,2.1,10.1,2275
8,1024,2.0,12.5,1465
32,1024,2.0,11.6,1895
4,128,2.0,13.3,720
4,1024,2.1,14.0,1590
8,1024,1.8,12.5,1315
16,2048,2.4,10.1,2040
4,64,1.4,10.1,665
32,512,2.4,13.3,1710
4,256,1.8,13.3,785
8,64,1.7,12.5,760
4,256,1.7,11.6,775
4,1024,1.6,13.3,1365
8,2048,2.1,10.1,1710
8,2048,2.6,14.0,1865
8,256,2.0,13.3,815
32,64,1.8,12.1,1335
64,256,2.0,12.1,2050
64,2048,2.7,13.4,2935
64,1024,2.7,12.1,2480
4,256,2.1,13.4,715
12,64,2.0,16.0,1090
16,512,2.2,15.6,1300
64,512,2.4,12.5,1905
8,64,1.8,11.6,790
32,64,2.4,13.3,1375
64,128,2.1,12.5,1935
4,512,2.4,15.6,1035
12,512,1.8,13.4,1105
8,1024,2.0,12.1,1270
12,512,1.9,12.5,1115
4,1024,2.0,16.0,1695
4,64,1.5,12.5,700
4,1024,1.8,10.1,1390
4,128,2.2,12.1,720
32,2048,2.7,12.5,2790
12,512,2.3,13.4,1175
16,64,2.0,12.1,905
12,64,1.7,15.6,885
4,128,1.7,12.5,700
16,64,2.4,14.0,950
8,128,2.3,14.0,780
64,256,2.0,10.1,1715
64,64,2.6,10.1,1985
12,2048,2.5,11.6,2120
12,128,2.0,15.6,850
16,512,2.2,11.6,1075
16,256,2.1,12.5,850
32,256,2.3,13.3,1470
16,256,1.7,12.5,885
4,1024,1.8,13.4,1420
4,64,1.7,13.3,775
4,2048,2.4,13.4,2145
64,2048,2.6,16.0,3635
16,128,1.8,12.5,925
4,128,1.6,11.6,770
4,64,1.7,14.0,665
16,2048,2.0,12.1,2010
32,1024,2.1,10.1,2100
8,2048,2.3,14.0,1805
16,64,2.3,12.1,865
16,512,2.0,13.4,1215
64,256,2.0,12.1,2005
64,1024,2.6,12.1,2735
8,64,1.5,12.5,810
4,512,1.6,13.4,1005
12,2048,2.1,13.4,2220
12,128,1.9,15.6,995
16,512,2.3,12.5,995
64,64,2.6,12.5,1985
12,128,1.7,13.3,910
4,2048,2.1,17.3,2045
12,64,1.5,13.4,825
12,64,1.8,12.1,770
8,64,1.5,13.3,725
32,128,2.2,16.0,1835
8,2048,2.0,10.1,1755
32,64,1.8,12.1,1295
4,128,2.2,17.3,1065
64,1024,3.0,16.0,3200
16,128,1.9,15.6,1000
64,1024,2.6,12.1,2635
64,64,2.4,10.1,1975
4,512,1.8,13.3,870
12,2048,2.2,10.1,1760
16,1024,2.4,17.3,1890
8,256,2.1,12.1,890
32,2048,2.2,10.1,2380
12,512,1.9,12.1,995
64,2048,2.5,11.6,2875
8,128,1.9,15.6,795
64,128,2.3,14.0,2135
16,64,2.0,11.6,870
32,128,1.9,13.3,1420
8,256,1.5,13.4,785
32,512,2.5,13.3,1535
12,512,1.6,12.1,1130
12,256,1.5,10.1,830
8,128,2.3,17.3,1100
12,128,1.5,13.3,800
4,64,1.7,14.0,680
32,512,2.0,10.1,1715
16,128,1.6,12.5,930
12,64,1.7,16.0,1090
64,128,2.6,16.0,1955
32,2048,2.3,11.6,2930
32,512,2.2,15.6,1685
32,1024,2.1,13.4,2330
8,256,1.6,11.6,885
16,128,1.7,14.0,910
32,256,2.5,15.6,1555
16,128,1.6,13.3,880
8,512,1.8,12.5,1090
4,64,2.3,16.0,835
8,512,2.0,13.3,1075
4,64,2.0,15.6,810
64,2048,3.0,15.6,3520
32,64,2.0,13.3,1340
4,512,2.1,10.1,870
16,256,1.7,14.0,1035
64,512,2.5,13.4,2305
64,512,3.0,17.3,2255
4,1024,2.5,15.6,1390
12,128,1.4,11.6,770
16,256,2.3,13.3,1015
64,1024,3.0,14.0,2910
32,2048,2.2,11.6,2920
8,1024,1.7,10.1,1485
8,128,2.1,13.4,900
8,64,1.7,13.3,705
8,2048,2.3,16.0,1980
8,1024,1.9,15.6,1565
64,64,2.7,13.3,1980
32,1024,1.9,10.1,2160
32,512,2.3,13.4,1630
4,64,1.8,16.0,835
8,64,1.7,12.1,695
64,256,2.6,14.0,2210
4,128,1.8,17.3,900
8,128,2.5,17.3,1060
8,1024,1.9,10.1,1530
16,64,1.6,13.4,815
16,256,2.1,13.4,960
8,128,1.5,13.3,785
64,2048,2.8,15.6,3385
8,512,2.0,12.5,1030
16,128,2.4,14.0,955
4,256,2.2,12.5,700
16,64,1.8,15.6,1020
8,64,2.2,17.3,1005
8,512,2.1,10.1,910
4,2048,2.6,15.6,2200
64,128,2.5,13.3,2200
12,128,2.0,15.6,835
64,2048,2.5,13.4,3135
16,64,1.6,10.1,795
12,512,2.0,16.0,1375
16,256,2.3,16.0,1095
8,256,1.5,10.1,820
32,2048,2.8,17.3,2920
4,1024,2.0,11.6,1405
64,2048,3.0,16.0,3210
8,2048,2.4,10.1,1760
12,64,1.8,10.1,720
8,2048,2.1,11.6,2000
32,1024,2.0,15.6,2260
12,512,1.8,10.1,935
8,128,1.8,11.6,815
12,512,2.0,10.1,1065
64,64,2.8,13.3,2105
64,512,2.6,11.6,2160
4,256,1.5,10.1,760
16,64,1.6,14.0,895
16,64,1.9,13.4,825
8,1024,2.3,15.6,1585
16,128,1.7,13.3,855
32,64,1.9,15.6,1490
16,1024,2.1,17.3,1775
32,1024,2.5,12.5,2310
4,1024,2.1,10.1,1290
12,2048,2.2,15.6,2190
4,512,2.3,15.6,1050
12,1024,2.0,11.6,1555
64,2048,3.0,16.0,3230
12,256,1.9,13.3,925
8,128,2.0,14.0,760
64,1024,2.8,13.4,2345
4,512,2.3,15.6,890
64,2048,2.7,15.6,3470
12,512,2.1,16.0,1205
64,64,2.4,13.4,1710
16,2048,2.4,15.6,1925
16,64,2.2,15.6,1030
12,128,1.8,13.4,955
64,1024,2.6,10.1,2620
8,128,1.9,15.6,920
32,128,2.5,14.0,1645
4,2048,1.8,10.1,1645
16,2048,2.4,16.0,2165
4,2048,1.9,12.1,2075
12,512,2.4,17.3,1205
4,512,1.5,12.1,985
4,1024,1.9,12.5,1215
64,2048,2.9,10.1,2745
32,64,2.4,15.6,1555
64,2048,2.9,13.3,2820
32,64,2.2,17.3,1520
8,512,1.5,11.6,855
64,2048,2.7,13.4,2865
12,256,1.9,16.0,1260
4,512,2.0,17.3,1305
16,256,2.2,17.3,1370
8,512,1.8,10.1,820
12,256,2.0,12.5,990
8,1024,1.8,16.0,1700
64,128,2.4,11.6,2035
12,1024,1.9,11.6,1390
12,64,1.9,12.1,705
8,128,1.5,12.5,750
12,128,1.7,14.0,815
32,128,2.2,14.0,1565
16,512,1.9,12.5,1165
16,64,2.1,13.3,990
32,128,2.0,17.3,1960
16,512,2.1,14.0,1135
64,256,2.8,12.5,2190
16,1024,1.9,13.4,1410
64,2048,2.8,11.6,3345
4,1024,2.1,14.0,1515
4,256,2.2,12.5,745
4,64,1.7,10.1,615
12,256,1.6,13.3,860
16,256,1.9,13.3,950
16,1024,2.2,15.6,1545
8,64,1.8,11.6,635
64,256,2.8,12.5,1875
12,2048,2.5,11.6,2175
12,256,2.0,12.1,895
4,1024,2.3,16.0,1720
64,64,2.7,12.5,2060
16,256,1.8,16.0,1150
4,256,2.0,16.0,1110
16,256,1.8,10.1,820
12,1024,1.7,10.1,1515
16,256,2.0,13.3,940
12,2048,2.5,12.1,2045
16,256,2.4,14.0,960
12,512,1.9,17.3,1285
4,64,2.0,15.6,750
12,64,1.4,10.1,660
16,512,1.7,12.1,995
64,128,2.7,12.1,2000
12,2048,2.5,12.5,2045
12,1024,1.6,10.1,1315
8,128,1.9,14.0,820
16,256,1.9,10.1,835
64,512,2.5,13.3,1925
4,2048,2.4,12.5,1760
8,128,2.2,12.5,750
16,64,1.9,13.4,940
64,2048,2.9,16.0,3365
32,128,2.1,13.3,1645
32,128,2.4,17.3,1865
64,128,2.1,12.1,2030
12,256,1.6,13.4,830
64,512,2.3,17.3,2470
4,128,2.3,15.6,830
4,2048,2.3,15.6,2200
12,1024,2.6,15.6,1415
12,64,2.2,12.5,890
4,64,2.2,16.0,880
8,256,2.3,17.3,1280
8,128,2.1,12.1,800
32,256,2.3,15.6,1650
4,1024,1.8,12.5,1495
64,64,2.4,13.4,1720
32,256,1.7,12.1,1330
4,1024,2.0,13.3,1475
32,512,2.3,10.1,1730
64,1024,3.0,16.0,2695
12,64,1.7,17.3,1210
64,2048,2.8,12.1,3210
12,1024,2.3,12.5,1675
8,512,1.9,11.6,930
64,128,2.2,13.3,2165
12,2048,2.8,15.6,2225
8,128,1.9,12.5,705
32,1024,2.6,13.3,2380
4,1024,2.4,15.6,1490
4,512,2.0,10.1,825
12,256,2.0,12.5,955
16,2048,2.2,15.6,2300
16,1024,1.9,13.3,1400
12,256,2.0,17.3,1275
64,256,2.7,12.5,2030
16,64,2.4,17.3,1100
12,1024,2.1,12.5,1490
32,128,2.4,13.4,1640
8,256,2.0,12.5,750
4,1024,2.2,16.0,1790
12,1024,1.8,13.3,1425
32,64,1.9,12.5,1450
4,1024,1.7,12.1,1510
4,64,1.3,10.1,595
32,512,2.3,12.5,1660
8,256,1.7,13.4,970
16,1024,1.8,12.5,1725
16,256,2.0,12.1,865
12,1024,2.4,15.6,1535
16,512,1.7,11.6,1170
12,128,2.4,17.3,1195
8,512,2.1,10.1,925
16,512,2.0,16.0,1235
4,256,1.9,13.4,900
12,128,2.0,12.1,795
16,1024,2.2,12.5,1580
12,64,1.8,11.6,740
32,2048,2.1,12.5,2650
8,512,1.6,11.6,835
64,512,2.1,12.5,2000
4,512,2.1,12.1,895
32,2048,2.6,13.3,2720
32,128,2.5,15.6,1640
8,128,2.0,16.0,1030
64,128,2.5,13.4,2115
64,512,2.6,15.6,2230
64,2048,3.0,10.1,2775
4,2048,2.5,14.0,2030
16,1024,2.2,11.6,1420
4,256,2.2,15.6,840
4,2048,2.0,12.1,1985
32,128,2.3,15.6,1580
16,128,1.6,12.1,865
12,128,1.7,13.4,810
32,2048,2.4,15.6,2835
16,2048,2.4,15.6,2250
32,1024,1.8,10.1,1865
64,2048,2.6,13.3,2890
64,2048,3.0,13.3,3320
32,512,2.4,16.0,2120
4,256,1.8,11.6,800
4,2048,2.2,15.6,1975
8,256,1.6,11.6,770
64,1024,2.5,12.5,2450
12,256,2.1,15.6,1015
16,64,2.0,17.3,1045
64,128,2.5,12.5,2165
12,64,2.4,16.0,1180
8,2048,2.2,13.4,1935
64,128,2.4,17.3,2180
4,512,1.7,11.6,900
32,128,1.9,10.1,1410
64,1024,2.3,13.3,2905
4,256,2.1,11.6,710
8,512,2.0,17.3,1245
32,64,2.3,10.1,1500
4,1024,1.8,13.4,1405
12,1024,2.1,15.6,1515
64,512,2.2,15.6,1980
32,512,2.3,10.1,1740
4,512,1.6,10.1,740
4,2048,2.4,11.6,2040
12,256,2.0,13.3,970
32,2048,2.7,13.3,2850
32,1024,2.7,14.0,2255
4,2048,2.4,13.4,1975
16,128,1.7,13.4,840
12,2048,2.2,12.1,2215
16,128,1.7,10.1,865
8,128,2.0,13.3,890
12,128,1.6,13.3,790
32,2048,2.4,15.6,3070
8,128,1.7,16.0,965
64,512,2.1,13.3,1960
16,256,1.8,17.3,1150
4,256,1.5,11.6,775
32,512,2.3,12.5,1495
8,256,2.0,16.0,1210
16,1024,2.0,11.6,1600
12,64,2.1,12.1,720
64,512,2.0,11.6,2155
16,64,2.3,13.4,895
8,64,1.5,13.3,695
32,512,2.2,15.6,1540
12,64,2.0,16.0,1165
32,2048,2.1,12.1,2915
64,1024,2.7,15.6,2510
16,256,2.1,12.5,1080
8,512,2.1,13.3,925
32,1024,1.9,12.1,2275
32,2048,2.7,17.3,2830
64,512,3.0,17.3,2715
64,1024,2.1,10.1,2235
16,128,1.8,12.5,850
64,512,2.7,14.0,1955
16,2048,2.3,13.4,2240
4,512,1.6,12.5,935
12,256,2.0,14.0,910
12,2048,1.9,11.6,2085
64,512,2.2,11.6,2255
16,2048,2.2,11.6,1980
64,512,2.7,12.1,2200
16,512,1.7,14.0,1275
4,2048,2.0,10.1,1785
4,2048,2.6,13.3,1875
4,1024,2.2,15.6,1490
12,128,1.9,10.1,680
8,512,1.8,15.6,1175
12,256,1.6,10.1,775
32,64,2.0,13.3,1290
12,256,1.8,11.6,795
8,64,2.1,17.3,960
32,64,2.2,10.1,1370
4,1024,1.6,11.6,1450
16,512,1.5,10.1,1090
16,128,2.0,13.4,910
64,2048,3.0,17.3,3535
8,256,2.4,15.6,865
32,2048,2.5,13.3,2710
64,1024,2.7,10.1,2505
16,64,1.8,14.0,805
12,2048,2.2,12.5,2005
4,128,2.1,17.3,1105
4,2048,2.6,15.6,1995
12,64,2.1,13.3,820
4,2048,2.6,15.6,2015
16,256,1.8,16.0,1280
12,128,1.6,12.1,835
64,64,2.7,11.6,2025
32,1024,2.0,13.4,1950
16,1024,2.1,10.1,1610
16,256,1.9,17.3,1335
8,256,2.3,15.6,1015
12,1024,2.3,13.3,1475
16,128,2.3,16.0,1170
16,64,1.4,10.1,870
8,128,2.4,17.3,990
16,256,2.3,12.5,915
32,64,1.9,11.6,1400
32,1024,1.9,11.6,2200
12,512,1.5,10.1,875
12,128,1.6,13.4,855
12,256,2.3,17.3,1260
8,64,1.5,12.1,740
12,1024,2.2,15.6,1460
64,512,2.2,10.1,2305
32,64,2.4,16.0,1630
64,64,2.6,12.1,1790
4,1024,2.0,11.6,1190
16,1024,2.4,15.6,1465
4,2048,2.3,12.1,1980
12,512,2.2,17.3,1450
4,256,1.7,13.4,800
4,2048,2.4,17.3,2170
8,512,2.2,16.0,1265
4,2048,2.7,15.6,1860
4,64,2.1,17.3,880
16,128,2.1,13.4,915
4,64,2.2,16.0,865
4,1024,1.9,13.4,1575
16,512,1.6,11.6,1090
12,2048,2.5,10.1,2020
8,128,1.9,12.5,725
8,256,1.8,12.5,860
8,64,1.7,16.0,1070
64,1024,2.7,15.6,2795
32,256,2.0,12.5,1500
32,2048,2.5,10.1,2820
32,128,1.7,12.5,1585
4,128,1.4,10.1,660
4,2048,1.9,15.6,1870
32,512,2.0,15.6,1665
64,1024,2.6,14.0,2830
32,256,2.4,15.6,1470
4,64,1.7,13.4,770
16,128,1.9,15.6,975
4,64,2.1,12.5,690
4,512,1.8,16.0,1070
4,1024,2.2,15.6,1535
12,2048,2.4,12.1,2015
16,1024,1.6,10.1,1490
32,512,2.4,17.3,2100
16,512,2.6,16.0,1495
16,64,2.1,13.4,885
16,64,1.7,12.1,810
32,512,1.9,11.6,1600
32,256,2.4,13.3,1380
8,64,1.9,13.4,690
32,64,2.5,17.3,1575
32,2048,2.8,13.4,2350
16,1024,2.0,12.5,1490
64,64,2.6,10.1,1630
4,64,1.7,14.0,785
4,64,1.7,15.6,705
64,256,2.3,14.0,1830
4,1024,1.8,10.1,1195
64,2048,2.8,10.1,3030
32,2048,2.7,15.6,2925
32,1024,2.3,13.4,2265
16,128,1.9,17.3,1235
16,2048,2.4,15.6,2005
12,64,1.9,17.3,1130
64,1024,2.4,16.0,2655
16,512,2.1,17.3,1395
64,128,2.1,13.3,1960
8,512,2.0,10.1,980
12,64,2.1,11.6,695
32,64,2.1,17.3,1645
4,1024,2.0,14.0,1340
64,128,2.6,14.0,1765
64,256,2.0,10.1,2085
4,512,1.5,14.0,950
64,64,2.8,15.6,1885
8,1024,2.2,17.3,1545
32,64,2.0,11.6,1355
8,1024,2.5,16.0,1590
32,2048,2.3,15.6,2730
32,512,2.0,15.6,1655
4,1024,2.2,14.0,1515
8,128,1.8,10.1,690
16,1024,2.6,17.3,1910
64,512,2.2,11.6,2150
32,64,1.9,11.6,1490
64,64,2.6,13.3,2130
12,128,2.1,10.1,740
64,512,2.9,13.4,2330
12,1024,2.0,12.1,1350
64,256,2.8,14.0,2145
4,256,2.0,12.5,830
32,256,2.6,15.6,1675
12,128,2.3,17.3,1125
4,1024,1.6,12.1,1285
16,128,2.3,13.4,975
8,256,1.9,11.6,770
16,128,2.2,14.0,1005
8,2048,1.9,12.5,1805
12,512,1.9,10.1,905
16,256,2.0,14.0,930
8,128,1.6,12.1,685
16,512,1.8,14.0,1140
16,512,2.2,12.5,1035
32,128,2.2,13.3,1325
64,128,2.5,12.5,1885
16,128,1.9,13.4,980
4,256,2.3,15.6,890
16,256,1.8,17.3,1415
64,64,2.5,17.3,2075
8,64,2.1,12.1,765
8,128,1.9,16.0,1035
16,512,1.8,15.6,1255
4,1024,1.7,12.5,1450
4,1024,1.6,12.5,1295
16,128,1.6,13.4,825
64,64,2.7,13.3,1845
12,512,2.4,17.3,1485
16,1024,1.8,12.1,1690
64,64,2.9,17.3,2300
32,2048,2.7,16.0,2945
16,256,1.8,16.0,1165
32,256,1.8,13.4,1710
8,512,1.6,12.1,950
8,64,1.7,15.6,935
12,512,2.0,15.6,1055
8,256,1.9,13.3,855
4,2048,2.5,11.6,1905
16,512,2.0,12.5,970
32,512,1.8,11.6,1695
12,64,1.7,13.4,805
16,2048,2.2,16.0,2330
64,64,2.2,14.0,1950
8,2048,2.5,17.3,2120
16,256,2.0,10.1,845
64,256,2.4,11.6,1760
8,128,2.3,13.3,825
4,1024,1.6,12.1,1365
16,256,2.2,13.4,985
4,128,1.5,14.0,790
64,64,2.4,11.6,1695
12,128,1.5,11.6,730
8,1024,1.7,14.0,1395
4,64,1.5,12.1,670
16,512,2.1,17.3,1340
16,1024,2.3,16.0,2000
16,256,2.0,11.6,1010
16,1024,2.6,16.0,1645
32,512,2.0,12.5,1655
4,256,1.8,15.6,945
12,512,1.5,10.1,990
8,128,1.9,12.1,745
8,512,2.0,14.0,905
4,1024,2.1,17.3,1605
64,512,2.7,13.3,1990
16,2048,2.2,17.3,2575
16,128,1.9,13.3,905
32,512,2.3,12.5,1720
12,1024,2.3,12.5,1555
8,128,2.0,12.5,800
64,64,2.6,13.4,1745
4,128,2.0,15.6,845
32,256,2.1,12.1,1515
12,64,2.1,17.3,1225
8,512,2.5,17.3,1135
32,256,2.2,10.1,1390
12,128,1.7,10.1,780
8,2048,2.3,16.0,2365
8,128,2.0,16.0,930
8,512,2.1,12.1,925
12,64,2.0,12.5,880
8,256,1.8,13.3,905
16,64,1.9,12.1,915
8,64,2.2,12.1,820
8,64,1.8,12.1,700
64,256,2.4,13.4,2205
32,256,1.8,12.5,1410
64,64,2.1,13.4,1940
8,256,1.5,13.3,820
64,64,2.5,13.4,2155
32,64,2.3,13.4,1310
16,128,1.8,15.6,920
4,256,1.9,10.1,740
64,2048,3.0,16.0,3240
32,128,2.0,14.0,1660
12,2048,2.6,16.0,2530
4,512,2.0,17.3,1195
8,128,1.7,16.0,1165
16,2048,2.6,13.4,2065
32,64,1.9,16.0,1765
12,64,1.5,13.3,835
8,512,2.0,13.4,905
64,64,2.9,17.3,2360
16,256,1.9,12.1,850
8,1024,1.6,11.6,1315
4,512,1.9,16.0,1130
16,128,1.8,11.6,810
8,128,1.8,17.3,1165
16,256,2.3,13.4,990
8,512,1.9,11.6,980
64,2048,3.0,13.3,3490
16,256,1.7,12.1,1010
4,64,1.6,12.1,720
16,512,1.9,12.5,1215
4,2048,2.6,15.6,1780
32,64,2.3,16.0,1580
8,512,2.3,17.3,1245
12,256,1.9,11.6,930
8,128,1.8,16.0,1090
4,2048,2.0,15.6,2070
32,2048,2.6,15.6,2565
16,1024,2.0,13.3,1590
12,256,2.0,14.0,840
12,512,2.0,13.4,1145
8,128,1.5,13.3,850
32,64,2.4,15.6,1395
12,2048,2.6,17.3,2065
16,512,2.1,13.4,1085
12,128,2.4,15.6,830
8,128,1.6,12.1,725
12,128,1.6,10.1,845
4,2048,2.3,15.6,1805
8,128,1.5,13.3,765
16,2048,2.5,14.0,2115
16,256,1.6,12.5,985
32,1024,2.4,13.3,2220
32,2048,2.4,15.6,2915
4,256,1.5,12.1,700
64,256,2.5,16.0,2510
16,2048,2.4,10.1,1835
8,256,2.3,16.0,1160
12,1024,1.8,11.6,1410
12,1024,2.4,12.5,1480
8,512,1.6,11.6,935
8,2048,2.0,12.1,2150
8,1024,2.1,16.0,1845
32,128,2.4,12.1,1530
16,128,2.3,17.3,1205
12,2048,2.3,15.6,1960
4,512,2.2,14.0,1055
8,128,1.6,13.3,815
16,128,1.6,12.5,1005
16,2048,2.6,13.4,2215
16,128,2.0,12.5,1005
64,2048,2.9,17.3,3090
12,128,1.9,13.3,765
16,64,2.1,11.6,855
4,128,2.0,14.0,825
8,1024,2.4,12.1,1455
16,64,2.3,14.0,945
16,1024,1.6,10.1,1445
64,1024,2.8,11.6,2560
64,1024,2.3,12.5,2580
32,128,1.6,10.1,1515
32,1024,2.3,16.0,2410
12,1024,1.9,17.3,1900
4,256,1.9,15.6,930
12,1024,2.4,14.0,1365
32,512,2.1,12.5,1755
8,256,1.4,10.1,825
8,1024,2.1,14.0,1545
12,128,1.8,12.1,770
32,128,2.1,12.1,1560
8,1024,2.1,12.1,1280
4,512,1.7,14.0,910
32,1024,2.7,15.6,2465
12,512,2.2,13.4,1035
16,1024,1.9,14.0,1615
64,2048,2.6,16.0,3115
16,1024,2.6,16.0,1995
4,64,2.2,13.3,640
32,2048,2.8,11.6,2545
4,2048,2.2,12.1,1695
4,1024,2.2,16.0,1670
32,64,2.4,12.1,1275
64,2048,3.0,11.6,3370
32,2048,2.6,16.0,3115
64,2048,3.0,12.5,3135
8,1024,2.3,16.0,1800
64,1024,2.6,13.3,2670
64,256,2.2,13.3,1960
16,64,2.0,12.1,890
4,1024,2.2,13.4,1350
8,128,1.4,10.1,780
4,2048,1.9,10.1,1660
16,64,2.3,11.6,890
32,1024,2.7,15.6,2210
12,256,1.6,13.3,1015
16,256,2.0,15.6,1150
64,1024,3.0,15.6,2935
32,128,2.1,12.5,1470
16,256,1.8,14.0,895
16,128,1.9,11.6,895
12,128,1.6,13.4,775
12,128,1.8,12.1,830
32,2048,2.9,16.0,2815
4,64,1.8,13.3,720
8,128,1.7,13.4,895
8,2048,2.5,13.3,2060
8,256,2.2,12.1,815
4,2048,2.5,16.0,2055
12,1024,2.3,17.3,1600
64,128,2.5,15.6,1825
8,128,1.9,11.6,710
12,2048,2.3,13.4,1850
16,256,2.1,10.1,975
8,1024,2.1,12.5,1555
8,1024,1.9,14.0,1325
32,512,1.8,12.1,1675
16,64,2.2,17.3,1165
8,128,1.5,12.1,695
32,2048,2.1,10.1,2740
8,1024,2.1,16.0,1660
12,64,1.8,11.6,800
12,2048,2.1,10.1,1920
16,1024,2.1,16.0,1925
8,2048,2.2,12.5,1915
8,256,2.1,12.1,770
16,256,2.2,12.5,1015
16,128,2.3,13.4,825
64,64,2.3,15.6,1950
32,2048,2.3,12.5,2325
8,512,1.6,11.6,965
32,128,2.2,13.4,1470
32,1024,2.1,11.6,2325
16,256,1.8,13.4,1115
32,256,1.9,10.1,1545
8,64,2.1,13.4,715
64,2048,3.0,17.3,3190
32,1024,1.9,12.5,2250
64,128,2.6,11.6,1775
16,256,2.1,16.0,1350
4,128,2.0,13.3,680
32,64,2.2,10.1,1430
12,128,2.0,13.3,880
12,2048,2.1,12.5,2085
32,64,2.0,15.6,1360
16,2048,2.2,11.6,2305
64,64,2.4,13.4,1745
16,256,1.9,11.6,1020
16,128,2.2,15.6,1025
12,512,1.8,13.3,1010
12,256,2.2,16.0,1230
8,256,1.9,12.5,865
16,512,2.5,15.6,1130
12,2048,2.7,14.0,2180
16,2048,2.4,17.3,2350
32,512,1.9,15.6,1885
16,128,1.8,16.0,1085
8,512,1.7,16.0,1120
32,64,2.0,16.0,1735
64,128,2.9,16.0,2050
8,128,1.8,12.1,855
12,2048,2.6,16.0,2255
4,128,1.7,10.1,665
12,64,1.8,16.0,1150
32,64,2.2,11.6,1415
16,128,2.0,12.1,950
12,256,2.2,12.5,965
8,1024,1.7,14.0,1325
32,2048,2.1,11.6,2840
32,1024,2.6,15.6,2375
12,128,1.9,13.3,815
12,64,1.7,14.0,835
4,512,1.7,14.0,1030
16,2048,1.9,10.1,1900
16,512,2.3,14.0,1275
16,256,2.0,15.6,1045
8,256,1.5,12.1,910
12,256,1.9,16.0,1280
32,1024,2.4,11.6,2335
4,128,1.7,17.3,895
4,256,2.1,13.3,885
32,64,2.1,16.0,1560
12,2048,2.2,12.1,1910
64,128,2.3,12.5,2120
64,512,2.9,13.3,1905
4,2048,2.2,13.3,1985
8,256,1.6,11.6,725
64,2048,2.8,16.0,3165
4,128,1.7,13.3,670
64,2048,2.8,14.0,3210
32,2048,2.8,13.4,2670
12,1024,2.1,10.1,1290
16,64,2.1,13.3,945
8,64,2.2,17.3,1055
4,64,2.0,17.3,980
4,2048,2.0,15.6,1880
64,64,2.2,12.5,1875
32,1024,2.0,12.5,2210
16,1024,1.9,10.1,1310
4,128,1.6,10.1,675
16,256,2.0,11.6,845
64,2048,2.8,16.0,3580
12,2048,2.1,12.1,2175
8,256,1.9,16.0,1235
64,64,2.5,14.0,1980
64,128,2.6,14.0,2005
12,64,2.0,10.1,650
64,512,2.2,11.6,2335
16,1024,2.1,17.3,1910
8,1024,1.7,12.1,1290
4,1024,2.0,12.1,1320
4,1024,2.3,17.3,1840
12,128,1.9,13.3,815
32,64,2.3,12.5,1390
32,512,2.5,13.3,1865
4,1024,1.8,13.3,1400
8,512,1.6,13.3,1080
32,1024,2.2,12.5,2040
4,64,2.0,13.4,695
8,256,1.6,14.0,880
8,2048,2.5,17.3,2020
64,1024,2.7,17.3,2925
64,256,2.3,12.1,2170
12,128,2.1,12.1,790
32,64,2.3,14.0,1365
32,512,2.1,14.0,1605
64,256,2.2,12.1,2050
32,128,2.1,12.1,1280
16,512,2.6,17.3,1355
16,512,2.6,17.3,1300
4,2048,2.2,12.5,1785
16,1024,2.0,15.6,1805
16,64,2.1,13.3,805
16,128,1.9,12.1,980
12,64,2.0,14.0,940
32,1024,2.3,10.1,1900
12,1024,2.2,10.1,1315
16,512,2.0,16.0,1200
12,512,2.1,11.6,1075
32,64,2.3,13.4,1390
16,64,1.7,12.1,860
32,64,2.0,16.0,1740
8,128,2.0,13.4,825
8,128,1.6,13.4,840
8,512,1.4,10.1,940
16,512,2.1,13.4,1230
8,128,1.6,16.0,1065
8,128,2.2,13.3,785
12,128,1.4,10.1,845
16,256,2.0,12.1,950
8,1024,2.2,13.4,1615
4,2048,2.0,16.0,1950
32,128,2.3,13.4,1365
16,128,1.7,12.5,860
12,128,2.4,15.6,1045
16,2048,2.9,17.3,2570
16,128,1.8,12.5,855
4,1024,2.1,15.6,1445
16,1024,2.3,14.0,1485
12,64,1.6,13.3,820
12,64,1.8,13.3,785
16,64,1.6,13.3,910
64,64,2.2,12.1,1945
12,64,2.3,14.0,770
4,256,1.7,17.3,1175
16,128,2.1,12.5,1000
12,512,2.1,10.1,895
4,1024,1.7,12.1,1205
64,64,2.6,11.6,1905
16,2048,2.2,13.3,1925
4,64,1.6,13.4,695
8,512,1.8,13.4,1030
32,64,2.1,12.5,1590
32,512,2.4,13.4,1540
12,128,1.7,15.6,965
16,2048,2.2,14.0,2380
32,256,1.7,11.6,1420
32,2048,2.4,10.1,2640
32,128,2.5,16.0,1605
8,1024,2.3,12.1,1340
12,512,2.0,12.1,970
